system:index,Address,Country,Crop_Type,EVI,Elevation,Formatted_address,Latitude,Location_Type,Longitude,NDVI,NDWI,Nitrogen_High,Nitrogen_Low,Nitrogen_Medium,Phosphorous_High,Phosphorous_Low,Phosphorous_Medium,Potassium_High,Potassium_Low,Potassium_Medium,Rainfall,Region,Status_geocode,Type,pH_Acidic,pH_Alkaline,pH_Neutral,.geo
000000000000000000d8,"Tapi, Gujarat",India,"Paddy, Sugarcane, Turmeric",0.6334380834786234,178.0,"Tapi, Gujarat, India",21.2788724,APPROXIMATE,73.6065223,0.3359484374523163,-0.5042452216148376,0.0,83.27,16.73,86.78,0.01,13.21,67.99,0.26,31.75,1054.6402077674866,Gujarat,Ok,"administrative_area_level_3, political",0.0,0.19,99.81,"{""type"":""Point"",""coordinates"":[73.6065223,21.2788724]}"
000000000000000000f3,"Kinnaur, Himachal Pradesh",India,"Apples, Peas, Potatoes, Barley",0.46332019429845517,3576.0,"Kinnaur, Himachal Pradesh, India",31.6509576,APPROXIMATE,78.4751945,0.10165707021951675,-0.14001290500164032,0.0,98.77,1.23,74.17,1.88,23.95,97.6,0.06,2.34,622.6169764995575,Himachal Pradesh,Ok,"administrative_area_level_3, political",0.07,0.2,99.74,"{""type"":""Point"",""coordinates"":[78.4751945,31.65095760000001]}"
000000000000000000f5,"Lahaul and Spiti, Himachal Pradesh",India,"Potatoes, Peas, Barley, Buckwheat​",0.15779082434447034,5390.0,"Lahaul and Spiti, Himachal Pradesh, India",32.6192107,APPROXIMATE,77.3783789,-0.018894866108894348,0.024399347603321075,0.0,99.8,0.2,82.88,0.54,16.58,59.0,3.11,37.89,829.2624484300613,Himachal Pradesh,Ok,"administrative_area_level_3, political",0.27,0.0,99.73,"{""type"":""Point"",""coordinates"":[77.3783789,32.6192107]}"
00000000000000000112,"West Singhbhum, Jharkhand",India,"maize, pulses",1.0275352585627937,354.0,"West Singhbhum, Jharkhand, India",22.3650858,APPROXIMATE,85.4375574,0.5067204236984253,-0.5508772134780884,0.0,31.19,68.81,23.35,3.53,73.12,3.33,10.53,86.14,1083.9909080266953,Jharkhand,Ok,"administrative_area_level_3, political",33.64,0.04,66.32,"{""type"":""Point"",""coordinates"":[85.4375574,22.3650858]}"
00000000000000000158,"Bengaluru Urban, Karnataka",India,"Ragi, Vegetables, Flowers (like Chrysanthemum)",0.40262781319110186,902.0,"Bengaluru Urban, Karnataka, India",12.9700247,APPROXIMATE,77.6536125,0.1794554442167282,-0.2827904224395752,0.0,93.34,6.66,51.82,14.28,33.9,22.18,26.72,51.1,861.1206386089325,Karnataka,Ok,"administrative_area_level_3, political",9.52,0.2,90.28,"{""type"":""Point"",""coordinates"":[77.6536125,12.970024699999998]}"
0000000000000000016f,"Uttara Kannada, Karnataka",India,"Paddy, Arecanut, Coconut",2.3063428772706684,575.0,"Uttara Kannada, Karnataka, India",14.7937065,APPROXIMATE,74.6868815,0.7201339602470398,-0.637976884841919,0.0,81.7,18.3,42.66,25.99,31.36,30.44,44.64,24.92,1624.293890953064,Karnataka,Ok,"administrative_area_level_3, political",16.19,0.04,83.77,"{""type"":""Point"",""coordinates"":[74.6868815,14.793706500000003]}"
00000000000000000182,"East Garo Hills, Meghalaya",India,"Arecanut, Cashewnut, Pineapple, Rice",2.3519768825863157,285.0,"East Garo Hills, Meghalaya, India",25.5671692,APPROXIMATE,90.5257823,0.6680058240890503,-0.6050447821617126,0.0,28.33,71.67,0.0,76.49,23.51,0.0,6.89,93.11,2251.9962964057922,Meghalaya,Ok,"administrative_area_level_3, political",10.47,0.0,89.53,"{""type"":""Point"",""coordinates"":[90.5257823,25.567169200000002]}"
00000000000000000183,"East Jaintia Hills, Meghalaya",India,"Turmeric, Rice, Ginger, Black Pepper",1.4260067921759187,1012.0,"East Jaintia Hills, Meghalaya, India",25.3100768,APPROXIMATE,92.4999918,0.6045656204223633,-0.5918630361557007,0.0,0.0,100.0,0.0,44.44,55.56,0.0,11.11,88.89,2489.4624621868134,Meghalaya,Ok,"administrative_area_level_3, political",44.44,0.0,55.56,"{""type"":""Point"",""coordinates"":[92.4999918,25.3100768]}"
00000000000000000189,"South West Khasi Hills, Meghalaya",India,"Ginger, Potato, Turmeric, Rice",0.9103641456582633,1097.0,"South West Khasi Hills, Meghalaya, India",25.3258908,APPROXIMATE,91.2506002,0.35098743438720703,-0.4443776309490204,0.0,64.86,35.14,46.22,13.51,40.27,6.74,45.82,47.44,3648.896483182907,Meghalaya,Ok,"administrative_area_level_3, political",37.3,0.0,62.7,"{""type"":""Point"",""coordinates"":[91.2506002,25.325890799999996]}"
00000000000000000239,"Yadadri Bhuvanagiri, Telangana",India,"Paddy, Cotton, Vegetables, Red Gram",1.4972871452420702,372.0,"Yadadri Bhuvanagiri, Telangana, India",17.4532756,APPROXIMATE,78.9288242,0.526605486869812,-0.4998783767223358,0.0,76.28,23.72,96.11,0.17,3.72,4.53,68.19,27.28,885.3660578727722,Telangana,Ok,"administrative_area_level_3, political",0.0,19.28,80.72,"{""type"":""Point"",""coordinates"":[78.9288242,17.4532756]}"
0000000000000000023b,"Gomati, Tripura",India,"Paddy, Ginger, Vegetables, Pineapple",2.018346669766885,60.0,"Gomati, Tripura, India",23.5166711,APPROXIMATE,91.63721466064453,0.6626158356666565,-0.6082333922386169,0.0,57.37,42.63,1.81,0.66,97.54,0.06,3.12,96.82,3040.950989484787,Tripura,Ok,"administrative_area_level_3, political",94.06,0.0,5.94,"{""type"":""Point"",""coordinates"":[91.63721466064453,23.5166711]}"
00000000000000000240,"Unakoti, Tripura",India,"Rice, Pineapple, Orange, Jackfruit, Ginger, Turmeric",2.5233532289696936,42.0,"Unakoti, Tripura, India",24.1780881,APPROXIMATE,92.027319,0.5349555611610413,-0.49829933047294617,0.0,0.8,99.2,1.87,0.0,98.13,0.0,1.6,98.4,2586.0086216926575,Tripura,Ok,"administrative_area_level_3, political",86.13,0.0,13.87,"{""type"":""Point"",""coordinates"":[92.027319,24.178088100000004]}"
00000000000000000298,"Udham Singh Nagar, Uttarakhand",India,"Basmati Rice, Sugarcane, Wheat, Maize",1.3903896719598001,214.0,"Udham Singh Nagar, Uttarakhand, India",28.9609653,APPROXIMATE,79.5153773,0.46008992195129395,-0.4531787633895874,0.0,95.52,4.48,48.41,8.39,43.2,11.55,32.2,56.25,1597.0305423736572,Uttarakhand,Ok,"administrative_area_level_3, political",0.16,0.09,99.75,"{""type"":""Point"",""coordinates"":[79.5153773,28.960965300000005]}"
000000000000000002aa,"Paschim Bardhaman, West Bengal",India,"Paddy, Mustard, Vegetables",0.7780101411520741,117.0,"Paschim Bardhaman, West Bengal, India",23.6901657,APPROXIMATE,87.1821709,0.26608264446258545,-0.35327109694480896,0.0,85.79,14.21,29.79,22.86,47.36,23.85,43.55,32.6,1320.5601470470428,West Bengal,Ok,"administrative_area_level_3, political",16.49,0.51,83.0,"{""type"":""Point"",""coordinates"":[87.1821709,23.690165699999998]}"
000000000000000002ae,"Nicobar, Andaman and Nicobar Islands",India,"Coconut, Arecanut, Banana, Tuber crops",1.289782778975365,208.0,"Nicobar, Andaman and Nicobar Islands, India",7.1205395,APPROXIMATE,93.7841503,0.6281114220619202,-0.5260761976242065,0.0,92.94,7.06,0.0,93.82,6.18,0.0,89.71,10.29,1754.6095280051231,Andaman and Nicobar Islands,Ok,"administrative_area_level_3, political",0.0,0.0,100.0,"{""type"":""Point"",""coordinates"":[93.7841503,7.1205395000000005]}"
000000000000000002af,"North and Middle Andaman, Andaman and Nicobar Islands",India,"Paddy, Coconut, Banana, Vegetables",2.6279815873901518,178.0,"North and Middle Andaman, Andaman and Nicobar Islands, India",12.5601347,APPROXIMATE,92.8976254,0.8252299427986145,-0.7245370149612427,0.0,79.4,20.6,0.0,87.89,12.11,0.0,78.08,21.92,2760.3046268224716,Andaman and Nicobar Islands,Ok,"administrative_area_level_3, political",18.63,0.0,81.37,"{""type"":""Point"",""coordinates"":[92.8976254,12.5601347]}"
000000000000000002b0,"South Andaman, Andaman and Nicobar Islands",India,"Paddy, Coconut, Banana, Pineapple",2.562219502243982,55.0,"South Andaman, Andaman and Nicobar Islands, India",10.7448873,APPROXIMATE,92.4999918,0.7603320479393005,-0.6375205516815186,0.0,86.22,13.78,0.0,91.9,8.1,0.14,79.55,20.31,3277.055656850338,Andaman and Nicobar Islands,Ok,"administrative_area_level_3, political",10.51,0.0,89.49,"{""type"":""Point"",""coordinates"":[92.4999918,10.7448873]}"
00000000000000000037,"Sri Potti Sriramulu Nellore, Andhra Pradesh",India,"Paddy, Groundnut, Sugarcane",2.612024160696727,5.0,"Sri Potti Sriramulu Nellore, Andhra Pradesh, India",14.2580848,APPROXIMATE,79.9192702,0.7834230065345764,-0.6694881319999695,0.01,98.54,1.45,72.91,13.77,13.31,21.15,31.87,46.98,936.6336386203766,Andhra Pradesh,Ok,"administrative_area_level_3, political",1.04,5.19,93.77,"{""type"":""Point"",""coordinates"":[79.9192702,14.2580848]}"
000000000000000000cf,"Narmada, Gujarat",India,"Paddy, Banana, Turmeric",0.8157821606679031,60.0,"Narmada, Gujarat, India",21.8757175,APPROXIMATE,73.5594128,0.3908907473087311,-0.46959972381591797,0.01,62.39,37.6,61.4,29.31,9.28,53.72,19.0,27.27,1004.1118967533112,Gujarat,Ok,"administrative_area_level_3, political",0.49,0.06,99.45,"{""type"":""Point"",""coordinates"":[73.5594128,21.875717500000004]}"
0000000000000000029e,"Dakshin Dinajpur, West Bengal",India,"Paddy, Jute, Mustard, Wheat",1.0039431358306528,27.0,"Dakshin Dinajpur, West Bengal, India",25.3715308,APPROXIMATE,88.556531,0.4172772765159607,-0.42028266191482544,0.01,48.88,51.11,70.97,0.03,28.99,8.12,0.12,91.76,1615.515988111496,West Bengal,Ok,"administrative_area_level_3, political",23.89,0.01,76.09,"{""type"":""Point"",""coordinates"":[88.556531,25.3715308]}"
00000000000000000042,"Papum Pare, Arunachal Pradesh",India,"Rice, Maize, Ginger, Pineapple",2.4425955281845386,1350.0,Papum Pare,27.2240654,APPROXIMATE,93.5003454,0.9003475308418274,-0.8054901957511902,0.02,0.45,99.53,0.23,0.14,99.63,0.02,0.95,99.03,1760.2445285320282,Arunachal Pradesh,Ok,"administrative_area_level_3, political",17.53,0.0,82.47,"{""type"":""Point"",""coordinates"":[93.5003454,27.224065400000004]}"
000000000000000000cc,"Mahisagar, Gujarat",India,"Paddy, Maize, Cotton",1.540160959444532,75.0,"Mahisagar, Gujarat, India",23.1711262,APPROXIMATE,73.5594128,0.5897436141967773,-0.5865778923034668,0.02,91.67,8.31,37.97,0.6,61.43,79.84,0.11,20.04,982.6432233452797,Gujarat,Ok,"administrative_area_level_3, political",0.01,0.0,99.99,"{""type"":""Point"",""coordinates"":[73.5594128,23.171126200000003]}"
000000000000000000ef,"Bilaspur, Himachal Pradesh",India,"Maize, Wheat, Barley, Pulses",1.7831342039455405,606.0,"Bilaspur, Himachal Pradesh, India",31.3406931,APPROXIMATE,76.6874701,0.6470588445663452,-0.6081416010856628,0.02,9.08,90.9,0.27,14.85,84.88,0.14,5.72,94.13,1694.6650326251984,Himachal Pradesh,Ok,"administrative_area_level_3, political",0.2,0.09,99.71,"{""type"":""Point"",""coordinates"":[76.6874701,31.3406931]}"
000000000000000001b6,"Kandhamal, Odisha",India,"Ginger, Turmeric, Ragi, Paddy",0.5767042666875635,567.0,"Kandhamal, Odisha, India",20.1342042,APPROXIMATE,84.0167423,0.3066606819629669,-0.42549917101860046,0.02,29.42,70.56,0.06,27.48,72.47,13.09,2.08,84.83,1485.64444860816,Odisha,Ok,"administrative_area_level_3, political",74.95,0.04,25.02,"{""type"":""Point"",""coordinates"":[84.0167423,20.1342042]}"
0000000000000000023a,"Dhalai, Tripura",India,"Paddy, Pineapple, Ginger, Bamboo",2.234099412079102,145.0,"Dhalai, Tripura, India",23.8466982,APPROXIMATE,91.9099238,0.6847985982894897,-0.6136119961738586,0.02,79.07,20.91,72.7,0.26,27.04,0.06,7.83,92.11,3140.5457696914673,Tripura,Ok,"administrative_area_level_3, political",99.0,0.08,0.92,"{""type"":""Point"",""coordinates"":[91.9099238,23.8466982]}"
000000000000000002a8,"Nadia, West Bengal",India,"Paddy, Jute, Mustard, Vegetables",0.6645582489106263,10.0,"Nadia, West Bengal, India",23.4709656,APPROXIMATE,88.556531,0.35195836424827576,-0.37997421622276306,0.02,98.08,1.9,56.26,0.43,43.31,38.53,4.57,56.9,1268.2208359241486,West Bengal,Ok,"administrative_area_level_3, political",0.43,0.27,99.29,"{""type"":""Point"",""coordinates"":[88.556531,23.470965600000003]}"
00000000000000000043,"Kurung Kumey, Arunachal Pradesh",India,"Maize, Millets, Pulses, Potato",2.5864406779661016,1940.0,Kurung Kumey,28.073758,APPROXIMATE,93.2583626,0.8703241944313049,-0.7385804653167725,0.03,0.7,99.27,0.15,0.8,99.05,0.05,0.85,99.1,912.059895992279,Arunachal Pradesh,Ok,"administrative_area_level_3, political",19.71,0.0,80.29,"{""type"":""Point"",""coordinates"":[93.2583626,28.073758]}"
000000000000000000c4,"Dang, Gujarat",India,"Rice, Turmeric, Ginger",0.3443885009798041,477.0,"Dang, Gujarat, India",20.8253781,APPROXIMATE,73.7007088,0.20573772490024567,-0.3860284090042114,0.03,36.72,63.25,31.64,47.14,21.23,17.45,25.26,57.29,1049.4277573823929,Gujarat,Ok,"administrative_area_level_3, political",0.0,0.02,99.98,"{""type"":""Point"",""coordinates"":[73.7007088,20.8253781]}"
0000000000000000015e,"Dakshina Kannada, Karnataka",India,"Arecanut, Coconut, Paddy",0.19556526971858507,38.0,"Dakshina Kannada, Karnataka, India",12.8437814,APPROXIMATE,75.2479061,0.13623885810375214,-0.3136290907859802,0.03,96.48,3.49,33.17,18.85,47.97,9.17,43.43,47.4,3061.909241437912,Karnataka,Ok,"administrative_area_level_3, political",24.28,0.0,75.72,"{""type"":""Point"",""coordinates"":[75.2479061,12.843781399999997]}"
00000000000000000047,"West Siang, Arunachal Pradesh",India,"Paddy, Maize, Orange, Banana",2.3893921634251485,1924.0,West Siang,28.1782689,APPROXIMATE,94.5211935,0.8058105111122131,-0.7415628433227539,0.04,0.37,99.6,0.15,0.15,99.71,0.04,1.57,98.39,2032.1506221294403,Arunachal Pradesh,Ok,"administrative_area_level_3, political",14.59,0.04,85.37,"{""type"":""Point"",""coordinates"":[94.5211935,28.1782689]}"
00000000000000000055,"Lepa Rada, Arunachal Pradesh",India,"Maize, Ginger, Millet, Rice",2.0405145278450365,451.0,Lepa Rada,27.8895239,APPROXIMATE,94.7691586,0.7194421291351318,-0.6544609069824219,0.04,0.09,99.87,0.18,0.13,99.69,0.04,0.66,99.3,2378.049337387085,Arunachal Pradesh,Ok,"administrative_area_level_3, political",18.36,0.0,81.64,"{""type"":""Point"",""coordinates"":[94.76915860000001,27.8895239]}"
00000000000000000100,"East Singhbhum, Jharkhand",India,"Rice, Maize, Pulses, Oilseeds",0.5368516833484986,94.0,"East Singhbhum, Jharkhand, India",22.4866756,APPROXIMATE,86.4996546,0.25481048226356506,-0.35987362265586853,0.05,58.39,41.57,37.77,0.23,62.0,3.17,6.96,89.87,1329.8327197432518,Jharkhand,Ok,"administrative_area_level_3, political",55.14,0.12,44.74,"{""type"":""Point"",""coordinates"":[86.49965460000001,22.4866756]}"
000000000000000002ad,"South 24 Parganas, West Bengal",India,"Paddy, Jute, Mustard, Vegetables",0.8540401094538105,4.0,"South 24 Parganas, West Bengal, India",22.1366735,APPROXIMATE,88.556531,0.30525851249694824,-0.3553006649017334,0.05,24.18,75.76,70.66,7.87,21.47,50.42,10.64,38.95,1518.8985459804535,West Bengal,Ok,"administrative_area_level_3, political",16.12,0.03,83.85,"{""type"":""Point"",""coordinates"":[88.556531,22.136673499999997]}"
0000000000000000003c,"West Godavari, Andhra Pradesh",India,"Sugarcane, Paddy, Coconut",2.2288619336425257,84.0,"West Godavari, Andhra Pradesh, India",16.9174181,APPROXIMATE,81.3399414,0.7364880442619324,-0.6389971971511841,0.06,89.69,10.25,39.74,13.57,46.7,68.02,5.99,25.99,953.5671416521072,Andhra Pradesh,Ok,"administrative_area_level_3, political",1.82,0.14,98.04,"{""type"":""Point"",""coordinates"":[81.3399414,16.9174181]}"
000000000000000000a7,"Gaurela-Pendra-Marwahi, Chhattisgarh",India,"Maize, Wheat, Gram",0.48018627758903226,582.0,"Gaurela-Pendra-Marwahi, Chhattisgarh, India",22.8475281,APPROXIMATE,81.9971108,0.2770857810974121,-0.41581758856773376,0.07,60.83,39.1,24.47,3.34,72.19,56.86,11.02,32.12,1377.0978710651398,Chhattisgarh,"3 found, use single geocode.","administrative_area_level_3, political",7.05,0.1,92.85,"{""type"":""Point"",""coordinates"":[81.9971108,22.847528100000005]}"
00000000000000000241,"West Tripura, Tripura",India,"Paddy, Jackfruit, Pineapple, Coconut, Banana, Ginger",2.190444145356662,35.0,"West Tripura, Tripura, India",23.899682,APPROXIMATE,91.4048249,0.6497493982315063,-0.5901317596435547,0.07,41.92,58.01,19.28,1.72,78.99,0.0,4.6,95.4,2392.9806995391846,Tripura,Ok,"administrative_area_level_3, political",57.51,0.0,42.49,"{""type"":""Point"",""coordinates"":[91.4048249,23.899682]}"
0000000000000000023d,"North Tripura, Tripura",India,"Paddy, Pineapple, Ginger, Jackfruit",2.4510035419126326,185.0,"North Tripura, Tripura, India",24.0797139,APPROXIMATE,92.2630393,0.7206477522850037,-0.6563071012496948,0.08,13.56,86.36,1.42,0.08,98.5,0.05,3.62,96.33,2747.8302807807922,Tripura,Ok,"administrative_area_level_3, political",88.32,0.32,11.36,"{""type"":""Point"",""coordinates"":[92.2630393,24.0797139]}"
000000000000000002ab,"Purba Bardhaman, West Bengal",India,"Paddy (Aman, Boro), Mustard, Wheat",1.3416942735447233,30.0,"Purba Bardhaman, West Bengal, India",23.2735522,APPROXIMATE,87.9334803,0.49804142117500305,-0.4960023760795593,0.08,69.59,30.33,86.19,0.97,12.84,35.92,14.85,49.23,1262.8618668317795,West Bengal,Ok,"administrative_area_level_3, political",22.02,0.05,77.93,"{""type"":""Point"",""coordinates"":[87.9334803,23.2735522]}"
0000000000000000003d,"YSR (Kadapa), Andhra Pradesh",India,"Groundnut, Cotton, Sunflower",1.6613030798715056,154.0,"YSR District, Andhra Pradesh, India",14.5767233,APPROXIMATE,78.8382644,0.5353099703788757,-0.5215492844581604,0.09,96.01,3.9,56.83,21.33,21.84,89.72,1.44,8.84,676.8238048553467,Andhra Pradesh,"2 found, use single geocode.","administrative_area_level_3, political",0.25,15.85,83.9,"{""type"":""Point"",""coordinates"":[78.8382644,14.576723300000003]}"
0000000000000000023e,"Sepahijala, Tripura",India,"Paddy, Vegetables, Pineapple, Banana",1.1240056051099008,41.0,"Sepahijala, Tripura, India",23.6148176,APPROXIMATE,91.3276422,0.40345150232315063,-0.43655458092689514,0.09,60.15,39.76,23.44,1.4,75.16,0.0,7.1,92.9,2373.012878894806,Tripura,Ok,"administrative_area_level_3, political",55.61,0.0,44.39,"{""type"":""Point"",""coordinates"":[91.3276422,23.614817600000002]}"
000000000000000002a9,"North 24 Parganas, West Bengal",India,"Paddy, Jute, Vegetables, Mustard",2.2416107382550337,9.0,"North 24 Parganas, West Bengal, India",22.710046768188477,APPROXIMATE,88.7108964,0.6257668733596802,-0.535559892654419,0.09,42.85,57.05,92.93,0.89,6.17,35.87,8.89,55.24,1474.8714801073074,West Bengal,Ok,"administrative_area_level_3, political",3.29,0.05,96.66,"{""type"":""Point"",""coordinates"":[88.7108964,22.710046768188477]}"
0000000000000000002b,"East Godavari, Andhra Pradesh",India,"Paddy, Coconut, Banana",3.5545507584597438,239.0,"East Godavari, Andhra Pradesh, India",17.321250915527344,APPROXIMATE,82.0407137,0.6992952227592468,-0.5819731950759888,0.1,78.73,21.17,2.23,74.08,23.7,3.01,40.54,56.45,1031.2857167720795,Andhra Pradesh,Ok,"administrative_area_level_3, political",0.01,0.01,99.99,"{""type"":""Point"",""coordinates"":[82.0407137,17.321250915527344]}"
000000000000000000a8,"Janjgir-Champa, Chhattisgarh",India,"Paddy, Wheat, Sugarcane",0.4188509868501512,259.0,"Janjgir-Champa, Chhattisgarh, India",21.9705529,APPROXIMATE,82.4752757,0.19090597331523895,-0.33958160877227783,0.1,93.26,6.64,8.63,2.42,88.96,13.7,0.62,85.68,1421.4551157951355,Chhattisgarh,Ok,"administrative_area_level_3, political",6.36,0.18,93.46,"{""type"":""Point"",""coordinates"":[82.4752757,21.9705529]}"
00000000000000000157,"Bengaluru Rural, Karnataka",India,"Ragi, Mulberry (Sericulture), Vegetables",1.1083555894696682,894.0,"Bangalore Rural, Karnataka, India",13.3232149,APPROXIMATE,77.4701972,0.5202552080154419,-0.5626192092895508,0.1,92.41,7.49,58.7,7.57,33.73,29.52,27.14,43.34,631.7683242559433,Karnataka,Ok,"administrative_area_level_3, political",20.68,0.08,79.24,"{""type"":""Point"",""coordinates"":[77.4701972,13.3232149]}"
00000000000000000232,"Rangareddy, Telangana",India,"Vegetables, Paddy, Pulses, Millets",0.200307141375811,567.0,"Rangareddy, Telangana, India",17.1999602,APPROXIMATE,78.5505481,0.07634386420249939,-0.15144716203212738,0.1,99.47,0.44,61.9,26.76,11.34,71.1,2.67,26.23,761.1180982589722,Telangana,Ok,"administrative_area_level_3, political",1.63,0.59,97.78,"{""type"":""Point"",""coordinates"":[78.5505481,17.1999602]}"
0000000000000000001e,"Sindhudurg, Maharashtra",India,"Rice, Ragi (Finger Millet), Cashew, Mango, Coconut",1.9088516450158153,79.0,"Sindhudurg, Maharashtra, India",16.1668396,APPROXIMATE,73.5594128,0.6405825018882751,-0.590264081954956,0.12,76.8,23.09,31.48,22.29,46.24,83.58,0.9,15.52,2332.0044622421265,Maharashtra,Ok,"administrative_area_level_3, political",61.02,0.09,38.9,"{""type"":""Point"",""coordinates"":[73.5594128,16.166839600000003]}"
000000000000000000ae,"Koriya, Chhattisgarh",India,"Maize, Wheat, Lentil",0.6334472527643811,664.0,"Korea District, Chhattisgarh, India",23.3875499,APPROXIMATE,82.3885783,0.3106376826763153,-0.44005775451660156,0.12,90.16,9.72,6.16,8.04,85.8,28.0,8.64,63.36,1013.0419111251831,Chhattisgarh,Ok,"administrative_area_level_3, political",23.28,0.0,76.72,"{""type"":""Point"",""coordinates"":[82.3885783,23.3875499]}"
